province,type_of_dwelling,income,marital_status,age_group,sex,food_expenditure,clothing_expenditure,transportation_expenditure,personal_care_expenditure,recreation_expenditure,tobacco_alcohol_expenditure,miscellaneous_expenditure,total_consumption_expenditure,total_expenditure,weeks_worked
NB,single_detached,25000,married,30-34,2,7580,830,9357,315,3170,15,280,42175,70918,52
NB,single_detached,35000,married,60-64,1,4800,3550,7505,220,2258,3520,470,45117,53325,52
NB,semi_detached,19000,married,<25,2,3800,430,7015,275,811,0,941,21756,27657,44
NB,single_detached,39000,married,45-49,2,11060,1400,9438,760,880,2580,1548,47555,71174,52
NB,single_detached,56000,married,50-54,1,10400,2960,18250,1330,5598,410,590,57818,77821,52
NB,single_detached,20000,married,45-49,2,1560,1051,8936,660,1834,4145,200,26191,46069,52
NB,single_detached,49000,never_married,50-54,1,4940,2200,4130,120,1580,2700,1130,30115,48840,52
NB,single_detached,60000,other,40-44,2,7200,2500,2940,2540,3710,340,540,40225,65163,52
NB,apartment,16000,never_married,25-29,1,2640,850,2670,655,1726,100,613,18290,20307,21
NB,apartment,13000,married,<25,2,4560,960,2402,880,3215,7640,200,34186,42248,16
NB,duplex,70000,never_married,50-54,2,2200,1050,6895,520,880,2500,226,24651,50311,52
NB,apartment,35000,married,35-39,1,3900,805,9301,1282,1020,2740,610,37700,50025,52
NB,duplex,29000,never_married,<25,1,3120,520,530,744,272,4240,156,16933,22614,52
NB,duplex,24000,married,45-49,2,4920,1150,120,1250,2417,600,150,25010,36088,52
NB,apartment,32000,other,50-54,1,5500,756,21061,180,60,5000,350,77201,85225,52
NB,duplex,51000,never_married,35-39,1,4420,575,9982,170,1789,0,210,23696,50346,52
NB,duplex,51000,never_married,<25,1,4170,900,3090,290,2098,400,175,33940,45487,52
NB,single_detached,49000,other,50-54,2,4500,2750,4689,775,70,1500,160,29714,46262,52
NB,single_detached,46000,never_married,35-39,2,9016,1600,4266,885,3643,840,585,45752,54694,52
NB,apartment,17000,other,55-59,2,2900,372,536,245,370,50,35,12432,16227,38
NB,single_detached,31000,never_married,30-34,2,1950,260,1674,170,815,0,213,21273,28905,52
NB,single_detached,7800,married,25-29,2,5000,465,1537,85,720,0,30,21353,23863,52
NB,single_detached,47000,married,45-49,1,12700,4700,5964,3260,4156,0,464,54956,99425,52
NB,apartment,40000,other,60-64,2,3940,1852,6185,730,2300,1420,763,29074,40911,48
NB,single_detached,34000,other,45-49,1,9560,4822,8825,490,5130,8160,1628,58318,70710,52
NB,apartment,1400,never_married,<25,2,4120,35,600,458,3096,1468,1586,21224,21374,52
NB,single_detached,61000,never_married,30-34,2,10200,6899,7094,1840,6010,10,311,48079,64772,52
NB,single_detached,43000,other,40-44,2,7500,880,28873,570,1089,2670,48,61252,71302,52
NB,single_detached,65000,married,45-49,1,7200,4440,19005,5600,5003,3725,865,71346,80326,52
NB,single_detached,37000,married,35-39,2,8500,6050,7695,785,4750,800,2115,62116,80131,52
NB,single_detached,54000,never_married,45-49,2,3120,1835,3504,575,956,50,170,29916,40858,50
NB,single_detached,30000,other,40-44,2,5700,2400,9744,480,8652,1610,2272,47769,74891,52
00,single_detached,55000,married,50-54,1,8620,1795,8955,490,5450,350,310,60262,83185,52
NB,single_detached,48000,married,45-49,1,10600,2750,6665,1058,3547,4100,1740,41536,58875,52
NB,single_detached,15000,other,55-59,1,3000,475,6305,450,1228,0,1120,20017,21262,40
NB,apartment,23000,never_married,<25,2,3990,1680,22184,365,1080,910,338,43324,49576,52
NB,single_detached,31000,other,40-44,1,4900,370,6975,240,913,40,60,22173,37380,28
NB,single_detached,20000,other,65-69,1,3120,400,1799,242,760,1164,757,17752,18588,52
NB,single_detached,40000,never_married,35-39,2,10000,1110,7201,550,3990,50,535,48414,49821,40
NB,single_detached,28000,married,35-39,2,14400,8099,23540,2760,4111,1200,310,75624,87908,52
NB,other,42000,other,55-59,2,4500,1950,5479,935,7277,4190,200,44886,74154,52
NB,single_detached,58000,married,35-39,1,8700,1375,38789,1550,3435,410,897,72059,92301,50
NB,single_detached,34000,other,45-49,2,3700,2500,2248,1425,3765,1150,156,35891,39592,52
NB,single_detached,30000,married,50-54,1,6240,1355,7001,650,4609,620,491,35642,51808,52
NB,single_detached,27000,married,50-54,1,13910,2122,6116,2850,5343,5084,430,48161,60847,52
NB,other,16000,never_married,<25,2,7480,1653,5516,735,9319,1600,430,51288,57734,17
NB,single_detached,68000,never_married,30-34,2,5250,1350,5780,1300,5691,500,1234,47995,66435,52
NB,duplex,59000,never_married,25-29,2,3600,1970,7930,1070,4700,1700,205,40427,59324,52
NB,other,17000,married,60-64,1,3900,593,2631,241,1994,554,60,27870,38087,52
NB,single_detached,58000,married,65-69,1,13754,1450,1912,1560,4080,1800,274,40417,60431,52
NB,single_detached,43000,married,60-64,1,9280,1000,4224,1336,1246,2130,371,35069,36341,16
NB,single_detached,41000,married,30-34,2,8535,2170,8788,1035,6566,600,1,47923,61031,52
NB,single_detached,30000,married,30-34,2,2490,1730,4342,210,2460,120,320,40452,60283,52
NB,single_detached,49000,married,65-69,1,6494,1735,2834,920,682,40,261,47491,67833,22
NB,semi_detached,28000,married,35-39,2,9300,1930,35155,790,4420,1100,1229,76228,99294,52
NB,single_detached,50000,other,45-49,1,5730,230,24016,620,1815,0,206,51743,66283,40
NB,single_detached,55000,married,40-44,1,10600,2270,3790,730,6630,300,891,47647,63831,52
NB,other,43000,married,25-29,2,7210,1350,6273,540,9271,2850,1125,42195,56331,52
NB,apartment,57000,never_married,35-39,2,9427,1975,3147,1410,3728,978,240,35785,51930,52
NB,single_detached,47000,married,35-39,1,9800,3660,7069,1200,6460,2500,250,59551,77781,52
NB,single_detached,29000,married,45-49,1,5840,450,20640,1040,756,0,220,44263,55881,52
NB,single_detached,61000,never_married,40-44,1,2420,1450,11390,375,1310,80,1138,38333,56444,52
NB,apartment,29000,never_married,35-39,1,4420,160,3756,140,1580,3660,300,21401,27668,52
NB,single_detached,10000,married,45-49,1,10155,1158,11393,906,1542,2565,525,39156,44110,30
NB,semi_detached,57000,never_married,50-54,1,7150,4600,3772,290,2990,4220,320,33608,45519,52
NB,single_detached,27000,married,50-54,2,5960,950,3562,480,1000,0,480,20779,28128,52
NB,single_detached,38000,never_married,30-34,2,4028,1190,3452,250,336,2085,60,20125,28801,52
NB,single_detached,14000,married,55-59,1,6440,1500,1894,340,550,0,60,14914,18764,46
NB,single_detached,32000,married,25-29,1,6080,1330,11203,1010,1922,2180,460,30947,41558,52
NB,single_detached,31000,never_married,65-69,1,5600,340,11303,148,217,0,200,26613,31608,50
NB,single_detached,24000,married,35-39,1,9880,2225,7150,1140,3560,990,830,38613,44904,30
NB,single_detached,35000,married,35-39,1,10080,2750,13387,1850,4440,1440,144,55243,76569,52
NB,single_detached,49000,married,30-34,1,4540,2020,29900,1010,2515,500,1860,64155,98047,52
NB,single_detached,20000,married,45-49,2,5800,2500,5149,350,1970,0,210,26521,35561,52
NB,single_detached,44000,married,45-49,2,4272,1190,7683,555,2513,8,852,36425,54625,40
NB,single_detached,16000,married,45-49,1,6580,2130,5843,1100,2498,84,380,40671,47653,52
NB,single_detached,94000,married,35-39,1,7140,2645,5564,994,6930,440,128,51988,82412,52
NB,single_detached,34000,married,25-29,2,5500,1210,11920,1925,9843,402,780,37775,60156,49
NB,single_detached,32000,married,45-49,2,2430,480,13436,290,1185,440,970,39096,57326,52
NB,row_house,18000,other,45-49,2,3000,1350,3265,2105,612,980,246,19397,21778,52
NB,single_detached,19000,never_married,35-39,2,2110,841,3756,206,245,80,73,14385,17113,50
NB,single_detached,29000,other,45-49,1,2950,900,3392,525,1130,2740,225,27847,36713,52
NB,single_detached,44000,married,45-49,1,8600,1875,17180,535,2770,2700,950,63834,81328,36
NB,apartment,21000,married,25-29,1,9800,1890,21433,822,790,0,394,38027,46053,52
NB,single_detached,40000,married,55-59,1,8300,4550,11682,980,1308,300,590,40486,52327,52
NB,single_detached,42000,other,55-59,1,4360,720,7900,280,2236,2860,144,29787,44147,52
NB,apartment,31000,married,30-34,1,7425,835,640,4270,914,4360,620,37401,53445,52
NB,single_detached,15000,married,40-44,2,11460,2050,11699,1430,7387,220,698,47645,74574,21
NB,single_detached,45000,married,50-54,1,7600,1165,17098,710,1754,2610,120,50722,71896,52
NB,single_detached,42000,other,55-59,1,4600,500,8622,432,1184,100,160,25642,37524,52
NB,single_detached,33000,married,30-34,1,7890,1740,9790,530,240,0,180,42440,48151,44
NB,single_detached,18000,married,55-59,2,5850,849,8150,830,735,2210,970,28662,54675,24
NB,single_detached,20000,never_married,25-29,2,420,400,2596,90,680,0,100,9982,12293,40
NB,single_detached,28000,married,60-64,2,5355,792,6842,314,1615,0,774,32450,37486,46
NB,single_detached,20000,married,25-29,2,6150,1900,5340,800,2415,480,380,35185,52792,52
NB,single_detached,60000,married,35-39,1,8280,1894,23150,1656,1350,0,262,64514,95228,52
NB,single_detached,90000,married,35-39,1,11650,770,9311,950,2059,1440,150,42473,89766,52
NB,apartment,20000,other,35-39,2,2900,3509,2285,1288,1163,600,99,19191,19948,24
NB,single_detached,30000,married,45-49,1,6778,1420,8270,730,1650,0,560,35235,52734,52
NB,single_detached,25000,married,60-64,1,3120,1420,3281,350,1046,0,50,28152,31806,52
NB,single_detached,34000,married,30-34,2,6040,3090,10550,1270,4040,1560,420,53459,66437,52
NB,single_detached,22000,other,50-54,2,7700,3040,3935,984,4530,500,159,60350,67441,46
NB,single_detached,20000,married,25-29,1,4080,2250,5203,350,22,2510,240,37492,45816,30
NB,single_detached,20000,married,30-34,2,5920,500,8861,1335,1536,2050,200,30014,41110,26
NB,single_detached,34000,married,25-29,1,10400,2430,10240,1300,2780,9160,600,56883,68382,32
NB,single_detached,60000,married,45-49,1,12100,2120,7680,350,3930,0,425,49960,70703,52
NB,apartment,46000,never_married,25-29,1,5200,1400,6717,198,2308,740,38,23956,37378,52
NB,single_detached,25000,other,40-44,2,4000,1865,33443,820,2955,250,739,59187,78392,52
NB,single_detached,43000,married,40-44,1,9245,1499,4548,1950,905,300,592,32200,47945,48
NB,single_detached,26000,other,50-54,2,9540,850,6526,810,2453,1350,259,43106,46407,52
NB,single_detached,97000,married,50-54,1,8570,2499,5430,655,7455,1580,1905,42461,74669,52
NB,single_detached,42000,married,35-39,2,12500,2745,4798,1570,2180,140,600,48872,62069,52
NB,single_detached,63000,married,60-64,1,10750,3351,550,970,1355,1400,300,36760,53878,52
NB,duplex,25000,married,25-29,2,6980,1755,12740,2368,1650,2120,144,41581,48712,22
NB,duplex,70000,married,50-54,1,7800,1350,14434,1480,2618,7850,300,55413,81144,52
NB,single_detached,24000,married,35-39,1,11390,3190,5597,850,4088,607,1350,51925,57300,52
NB,duplex,18000,other,25-29,2,2804,316,1075,360,717,18,166,14266,10937,28
NB,single_detached,29000,married,50-54,1,7700,1535,4220,830,1390,0,265,39926,41042,19
NB,single_detached,36000,married,45-49,1,6200,1700,2190,620,1018,5320,125,39581,58103,32
NB,other,30000,married,45-49,2,8700,7450,22505,2100,1650,2800,1300,67630,86109,52
NB,single_detached,28000,married,35-39,1,4345,1207,4984,739,2434,3940,899,29769,35149,40
NB,single_detached,45000,married,60-64,1,5400,535,6887,230,876,570,490,25018,39512,52
NB,single_detached,31000,other,40-44,1,3620,250,3905,135,975,3590,540,25760,34957,52
NB,single_detached,33000,married,35-39,1,5700,995,9515,300,812,2310,302,33409,49320,24
NB,single_detached,23000,married,35-39,2,8300,1120,3729,380,1731,0,80,28731,43671,52
NB,single_detached,43000,married,60-64,1,6240,2285,9287,875,4087,0,198,34276,46817,24
NB,single_detached,35000,married,60-64,1,5600,2950,15915,1060,720,50,2675,52989,69185,27
NB,single_detached,22000,married,45-49,1,3720,1110,9570,1365,304,750,124,27603,33497,52
NB,single_detached,43000,married,40-44,1,7800,4249,10707,3570,2924,3300,888,64301,86028,52
NB,single_detached,37000,married,50-54,1,7610,6380,7818,3510,4252,4260,110,57301,69157,44
NB,single_detached,14000,married,40-44,2,5700,2050,2629,915,6740,0,138,38023,43230,38
NB,apartment,37000,married,<25,1,6100,3150,10874,1529,1200,1860,750,31875,38761,36
NB,single_detached,23000,married,35-39,2,5000,3695,39279,830,4651,80,610,69965,98301,52
NB,single_detached,31000,married,50-54,1,5060,2015,520,770,764,50,71,24768,32267,52
NB,single_detached,20000,married,55-59,2,8352,2680,12872,1562,1653,4390,420,45385,74298,28
NB,single_detached,18000,married,55-59,2,9025,3005,3320,1335,4688,0,308,37207,38916,40
00,single_detached,37000,married,40-44,1,11140,1750,5590,1240,5105,470,890,48810,69244,30
NB,single_detached,21000,married,40-44,1,5300,1120,3117,820,995,100,102,27330,32624,20
NB,single_detached,33000,married,<25,1,3600,3310,9293,590,555,1550,190,40034,50778,48
NB,single_detached,46000,married,25-29,1,6000,6255,36190,2000,4940,400,640,75170,84050,45
NB,other,23000,married,60-64,1,6200,584,14965,549,1375,1300,70,34427,33080,18
NB,single_detached,22000,married,30-34,2,6700,3180,6383,655,1580,655,90,41292,52601,52
NB,single_detached,68000,married,25-29,2,7200,4050,8200,325,2655,300,960,39065,79037,52
NB,single_detached,37000,married,50-54,1,7225,3270,6825,1525,2335,500,695,47539,62061,16
NB,single_detached,44000,other,30-34,2,10200,8650,6850,1100,1975,0,210,46179,55746,52
NB,single_detached,70000,married,50-54,1,7200,3084,3555,1072,3511,3008,137,36820,48213,52
NB,single_detached,26000,married,40-44,1,11300,2120,11216,910,2807,230,50,36084,36020,16
NB,single_detached,40000,married,45-49,2,5700,1435,4078,230,722,3200,168,29865,36991,52
NB,single_detached,50000,married,25-29,1,10600,1350,4366,590,1845,2880,1130,53839,67537,46
NB,single_detached,20000,married,50-54,2,1200,7600,3689,2200,8604,50,400,43630,55006,25
NB,single_detached,38000,married,25-29,1,6240,640,18275,190,4030,2195,699,43060,54504,52
NB,single_detached,31000,never_married,25-29,1,7180,490,7810,100,3350,744,578,34251,48470,38
NB,single_detached,38000,never_married,40-44,2,6200,1100,1425,1630,2641,450,844,27781,37668,52
NB,single_detached,34000,married,30-34,1,6510,3560,8599,805,1226,40,650,51126,63209,52
NB,single_detached,28000,married,45-49,1,11750,2637,5359,1380,1184,2095,184,38752,48699,20
NB,single_detached,83000,other,50-54,1,10284,500,10125,230,896,0,725,43206,75826,52
NB,single_detached,30000,married,50-54,1,6700,593,5239,415,2096,260,120,22941,27996,20
NB,single_detached,33000,married,35-39,1,9520,2180,3760,1325,5350,360,314,48589,65695,49
NB,single_detached,32000,married,60-64,1,4600,2155,8001,2810,2600,15,446,33901,45783,23
NB,single_detached,39000,never_married,25-29,2,4600,970,20540,970,1100,100,135,48122,53326,52
NB,single_detached,44000,married,35-39,1,15082,6100,12105,2942,3321,4625,670,62857,81322,52
NB,single_detached,47000,married,45-49,1,3400,1550,7670,720,8198,2555,439,49039,71952,32
NB,single_detached,18000,married,<25,1,5300,2280,3779,1790,3482,430,270,27947,28702,48
NB,single_detached,36000,other,40-44,2,4800,3450,4080,2900,1320,960,1750,34860,39016,52
NB,single_detached,21000,married,50-54,1,8945,660,9090,360,1080,2960,810,41877,52145,52
NB,single_detached,63000,other,55-59,1,5300,580,14690,264,1867,1100,1655,36155,62266,36
NB,single_detached,60000,other,45-49,1,8812,2315,14427,1129,1345,2825,2139,52138,89566,52
NB,single_detached,29000,never_married,50-54,2,5580,1000,6301,140,700,1460,313,26572,34739,52
NB,single_detached,17000,married,30-34,2,3900,1200,6700,720,2630,700,410,47758,66199,32
NB,apartment,21000,never_married,40-44,1,4700,500,7613,450,300,1300,120,22573,24739,16
NB,single_detached,57000,married,60-64,1,5700,2455,13787,1460,4845,150,505,41048,58020,52
NB,single_detached,31000,never_married,40-44,1,9500,700,3588,285,2459,1250,30,23807,30369,35
NB,single_detached,27000,married,55-59,2,9050,2585,7204,1195,500,0,230,38461,40880,24
NB,single_detached,65000,married,40-44,1,8800,1070,2597,390,1670,450,323,33618,49578,52
NB,single_detached,79000,married,65-69,1,4500,3400,8520,1935,4535,1440,1450,40582,66502,52
NB,single_detached,43000,married,60-64,1,4250,1264,2705,920,5810,125,310,38363,50187,24
NB,single_detached,49000,married,50-54,2,10900,2060,14785,1695,4230,1190,768,59846,85066,52
NB,single_detached,34000,married,40-44,2,8310,1775,11944,2350,3090,5720,30,51997,62565,52
NB,single_detached,38000,married,50-54,2,5240,1030,12288,560,6845,1240,1070,40004,56194,52
NB,single_detached,30000,other,65-69,1,3900,515,13548,365,1639,1820,110,36506,42346,18
NB,single_detached,39000,married,40-44,2,12300,2930,19463,930,2378,5640,231,67581,89137,52
NB,single_detached,39000,married,40-44,1,11440,620,7130,715,3119,600,1530,62565,86154,26
NB,single_detached,22000,married,<25,2,9360,4250,3040,935,2386,1395,335,45130,50683,22
NB,single_detached,26000,married,45-49,1,7300,470,8141,315,810,4762,982,48303,58606,48
NB,single_detached,58000,married,50-54,1,8980,3230,5072,1190,6110,3160,100,50392,76551,52
NB,other,19000,married,30-34,2,6470,1366,6278,429,4539,740,287,38212,44018,39
NB,other,69000,married,45-49,1,8155,2094,6134,1265,5086,100,959,41215,65696,21
NB,single_detached,20000,other,60-64,2,2720,1045,2025,420,496,0,95,18372,19698,21
NB,single_detached,40000,never_married,25-29,2,1520,950,4600,950,420,1660,370,18440,22450,52
NB,single_detached,45000,married,40-44,1,6660,2990,3000,1120,5873,480,175,44440,57156,52
NB,single_detached,75000,married,55-59,1,8400,4550,2600,2130,5115,30,500,38187,64278,52
NB,row_house,21000,other,40-44,2,6000,1495,1200,230,1385,1000,80,16113,19120,52
NB,single_detached,30000,never_married,40-44,1,5950,1595,4630,315,1250,530,1500,35278,43451,52
QC,single_detached,27000,married,<25,1,5700,1775,16525,420,2260,2000,1350,41356,49977,28
QC,duplex,43000,married,50-54,1,5300,2880,7433,735,914,300,2209,28286,37854,23
QC,duplex,50000,other,55-59,2,6620,1532,4035,810,670,100,1029,26373,46017,52
QC,single_detached,13000,never_married,50-54,2,4290,136,1345,1193,720,1855,368,19175,20059,32
QC,single_detached,46000,married,55-59,1,5400,1200,23917,770,3504,1660,1232,46065,61400,22
QC,single_detached,35000,married,25-29,1,6300,1515,5248,1280,1740,1850,326,36365,43773,52
QC,semi_detached,36000,married,40-44,1,9000,2565,9742,627,2968,2800,320,40659,42420,52
QC,single_detached,41000,married,30-34,1,8450,2730,3931,472,2264,420,280,39310,48167,52
QC,single_detached,46000,other,50-54,1,4600,280,3866,172,774,2520,662,25489,37458,52
QC,single_detached,26000,married,55-59,1,6500,1470,11286,505,970,480,1089,35971,63831,52
QC,single_detached,29000,married,50-54,1,11995,1517,5870,675,2210,700,1055,34957,50338,40
QC,single_detached,28000,never_married,40-44,1,1820,750,2575,200,8110,1040,1420,31583,36582,52
QC,single_detached,39000,married,25-29,1,8100,1480,3581,1100,596,500,230,27424,43301,52
QC,single_detached,40000,married,30-34,1,3840,740,7820,377,1805,100,1230,33548,48338,52
QC,apartment,34000,married,30-34,1,5200,1330,3414,1195,1096,100,1505,23155,26900,52
QC,single_detached,40000,married,50-54,1,13350,2005,16594,874,3330,2505,674,53093,71317,47
QC,single_detached,60000,married,50-54,1,8600,1400,5456,130,1640,200,925,27824,47720,20
QC,single_detached,28000,married,50-54,1,12900,6250,9932,2915,4130,3470,220,58009,75350,52
QC,single_detached,27000,married,35-39,1,8420,1550,1845,770,1790,0,250,32584,39571,52
QC,single_detached,38000,married,40-44,1,11920,2500,9544,1395,5854,2335,320,48759,80405,52
